1367689200,5
1367689500,4
1367689800,4
1367690100,4
1367690400,5
1367690700,8
1367691000,10
1367691300,4
1367691600,5
1367691900,1
1367692200,1
1367692500,4
1367692800,4
1367693100,6
1367693400,3
1367693700,1
1367694000,3
1367694300,3
1367694600,3
1367694900,3
1367695200,3
1367695500,3
1367695800,4
1367696100,2
1367696400,6
1367696700,3
1367697000,8
1367697300,3
1367697600,2
1367697900,2
1367698200,4
1367698500,3
1367698800,3
1367699100,2
1367699400,3
1367699700,8
1367700000,9
1367700300,8
1367700600,9
1367700900,11
1367701200,15
1367701500,12
1367701800,6
1367702100,12
1367702400,5
1367702700,8
1367703000,6
1367703300,6
1367703600,10
1367703900,11
1367704200,5
1367704500,6
1367704800,16
1367705100,13
1367705400,12
1367705700,11
1367706000,9
1367706300,8
1367706600,9
1367706900,4
1367707200,10
1367707500,9
1367707800,10
1367708100,8
1367708400,12
1367708700,10
1367709000,17
1367709300,8
1367709600,18
1367709900,22
1367710200,20
1367710500,19
1367710800,16
1367711100,22
1367711400,17
1367711700,17
1367712000,18
1367712300,20
1367712600,13
1367712900,29
1367713200,24
1367713500,22
1367713800,16
1367714100,19
1367714400,30
1367714700,19
1367715000,36
1367715300,33
1367715600,21
1367715900,30
1367716200,27
1367716500,20
1367716800,28
1367717100,30
1367717400,27
1367717700,21
1367718000,30
1367718300,27
1367718600,25
1367718900,20
1367719200,24
1367719500,27
1367719800,15
1367720100,29
1367720400,33
1367720700,28
1367721000,28
1367721300,33
1367721600,21
1367721900,36
1367722200,31
1367722500,41
1367722800,24
1367723100,29
1367723400,34
1367723700,40
1367724000,24
1367724300,40
1367724600,24
1367724900,30
1367725200,42
1367725500,31
1367725800,30
1367726100,27
1367726400,33
1367726700,29
1367727000,50
1367727300,32
1367727600,32
1367727900,27
1367728200,38
1367728500,32
1367728800,39
1367729100,24
1367729400,20
1367729700,33
1367730000,30
1367730300,27
1367730600,21
1367730900,33
1367731200,25
1367731500,34
1367731800,16
1367732100,31
1367732400,24
1367732700,31
1367733000,22
1367733300,27
1367733600,27
1367733900,33
1367734200,36
1367734500,35
1367734800,27
1367735100,18
1367735400,30
1367735700,28
1367736000,34
1367736300,29
1367736600,22
1367736900,25
1367737200,22
1367737500,30
1367737800,26
1367738100,25
1367738400,20
1367738700,19
1367739000,14
1367739300,25
1367739600,25
1367739900,32
1367740200,24
1367740500,29
1367740800,29
1367741100,20
1367741400,23
1367741700,24
1367742000,24
1367742300,17
1367742600,20
1367742900,17
1367743200,21
1367743500,28
1367743800,26
1367744100,17
1367744400,20
1367744700,14
1367745000,13
1367745300,13
1367745600,12
1367745900,14
1367746200,10
1367746500,17
1367746800,15
1367747100,15
1367747400,11
1367747700,13
1367748000,11
1367748300,15
1367748600,9
1367748900,11
1367749200,13
1367749500,12
1367749800,18
1367750100,11
1367750400,13
1367750700,14
1367751000,19
1367751300,13
1367751600,4
1367751900,6
1367752200,16
1367752500,13
1367752800,9
1367753100,14
1367753400,13
1367753700,14
1367754000,6
1367754300,8
1367754600,10
1367754900,8
1367755200,8
1367755500,10
1367755800,11
1367756100,6
1367756400,19
1367756700,15
1367757000,4
1367757300,8
1367757600,10
1367757900,11
1367758200,6
1367758500,9
1367758800,5
1367759100,3
1367759400,5
1367759700,12
1367760000,2
1367760300,5
1367760600,3
1367760900,8
1367761200,11
1367761500,5
1367761800,5
1367762100,5
1367762400,4
1367762700,2
1367763000,6
1367763300,2
1367763600,4
1367763900,4
1367764200,2
1367764500,2
1367764800,5
1367765100,2
1367765400,5
1367765700,2
1367766000,7
1367766300,1
1367766600,5
1367766900,1
1367767200,1
1367767500,0
1367767800,3
1367768100,2
1367768400,1
1367768700,1
1367769000,2
1367769300,2
1367769600,2
1367769900,1
1367770200,0
1367770500,1
1367770800,0
1367771100,2
1367771400,6
1367771700,4
1367772000,0
1367772300,1
1367772600,2
1367772900,0
1367773200,1
1367773500,2
1367773800,0
1367774100,0
1367774400,3
1367774700,0
1367775000,1
1367775300,2
1367775600,3
1367775900,1
1367776200,0
1367776500,0
1367776800,1
1367777100,3
1367777400,2
1367777700,1
1367778000,0
1367778300,1
1367778600,0
1367778900,2
1367779200,0
1367779500,2
1367779800,1
1367780100,0
1367780400,0
1367780700,0
1367781000,1
1367781300,1
1367781600,5
1367781900,3
1367782200,2
1367782500,1
1367782800,6
1367783100,9
1367783400,8
1367783700,5
1367784000,8
1367784300,10
1367784600,13
1367784900,3
1367785200,11
1367785500,11
1367785800,17
1367786100,12
1367786400,15
1367786700,14
1367787000,20
1367787300,21
1367787600,15
1367787900,19
1367788200,12
1367788500,25
1367788800,31
1367789100,21
1367789400,37
1367789700,29
1367790000,33
1367790300,31
1367790600,42
1367790900,36
1367791200,36
1367791500,32
1367791800,41
1367792100,42
1367792400,45
1367792700,33
1367793000,49
1367793300,33
1367793600,39
1367793900,38
1367794200,43
1367794500,42
1367794800,41
1367795100,37
1367795400,47
1367795700,52
1367796000,42
1367796300,49
1367796600,37
1367796900,37
1367797200,52
1367797500,43
1367797800,42
1367798100,19
1367798400,27
1367798700,31
1367799000,37
1367799300,28
1367799600,47
1367799900,23
1367800200,25
1367800500,20
1367800800,23
1367801100,30
1367801400,35
1367801700,37
1367802000,36
1367802300,32
1367802600,27
1367802900,37
1367803200,35
1367803500,31
1367803800,31
1367804100,28
1367804400,29
1367804700,27
1367805000,37
1367805300,32
1367805600,26
1367805900,18
1367806200,29
1367806500,33
1367806800,32
1367807100,28
1367807400,33
1367807700,27
1367808000,28
1367808300,25
1367808600,28
1367808900,34
1367809200,28
1367809500,35
1367809800,34
1367810100,23
1367810400,32
1367810700,34
1367811000,30
1367811300,28
1367811600,28
1367811900,45
1367812200,29
1367812500,25
1367812800,25
1367813100,30
1367813400,35
1367813700,31
1367814000,31
1367814300,31
1367814600,28
1367814900,32
1367815200,34
1367815500,28
1367815800,32
1367816100,36
1367816400,22
1367816700,41
1367817000,33
1367817300,36
1367817600,30
1367817900,29
1367818200,32
1367818500,29
1367818800,47
1367819100,47
1367819400,42
1367819700,55
1367820000,44
1367820300,45
1367820600,48
1367820900,47
1367821200,45
1367821500,43
1367821800,47
1367822100,35
1367822400,43
1367822700,34
1367823000,44
1367823300,31
1367823600,38
1367823900,31
1367824200,40
1367824500,43
1367824800,41
1367825100,40
1367825400,45
1367825700,35
1367826000,51
1367826300,47
1367826600,48
1367826900,47
1367827200,50
1367827500,50
1367827800,43
1367828100,42
1367828400,36
1367828700,38
1367829000,35
1367829300,32
1367829600,28
1367829900,36
1367830200,31
1367830500,26
1367830800,29
1367831100,29
1367831400,21
1367831700,17
1367832000,23
1367832300,18
1367832600,24
1367832900,19
1367833200,22
1367833500,19
1367833800,17
1367834100,17
1367834400,21
1367834700,18
1367835000,21
1367835300,18
1367835600,16
1367835900,21
1367836200,11
1367836500,24
1367836800,28
1367837100,18
1367837400,18
1367837700,12
1367838000,16
1367838300,18
1367838600,14
1367838900,16
1367839200,13
1367839500,18
1367839800,10
1367840100,17
1367840400,16
1367840700,14
1367841000,7
1367841300,16
1367841600,19
1367841900,10
1367842200,9
1367842500,7
1367842800,6
1367843100,14
1367843400,9
1367843700,17
1367844000,12
1367844300,13
1367844600,12
1367844900,8
1367845200,5
1367845500,8
1367845800,10
1367846100,13
1367846400,8
1367846700,3
1367847000,5
1367847300,12
1367847600,4
1367847900,9
1367848200,6
1367848500,2
1367848800,8
1367849100,6
1367849400,3
1367849700,4
1367850000,2
1367850300,5
1367850600,2
1367850900,3
1367851200,4
1367851500,0
1367851800,1
1367852100,3
1367852400,4
1367852700,1
1367853000,1
1367853300,2
1367853600,1
1367853900,4
1367854200,3
1367854500,0
1367854800,1
1367855100,4
1367855400,0
1367855700,1
1367856000,2
1367856300,1
1367856600,1
1367856900,2
1367857200,2
1367857500,2
1367857800,1
1367858100,3
1367858400,1
1367858700,2
1367859000,0
1367859300,1
1367859600,0
1367859900,2
1367860200,1
1367860500,1
1367860800,2
1367861100,2
1367861400,1
1367861700,1
1367862000,1
1367862300,1
1367862600,3
1367862900,0
1367863200,2
1367863500,0
1367863800,0
1367864100,0
1367864400,1
1367864700,1
1367865000,1
1367865300,2
1367865600,1
1367865900,1
1367866200,2
1367866500,1
1367866800,2
1367867100,2
1367867400,3
1367867700,1
1367868000,4
1367868300,1
1367868600,4
1367868900,5
1367869200,7
1367869500,5
1367869800,12
1367870100,9
1367870400,10
1367870700,10
1367871000,14
1367871300,10
1367871600,11
1367871900,13
1367872200,10
1367872500,8
1367872800,11
1367873100,14
1367873400,19
1367873700,14
1367874000,13
1367874300,24
1367874600,12
1367874900,34
1367875200,29
1367875500,19
1367875800,25
1367876100,38
1367876400,21
1367876700,29
1367877000,47
1367877300,37
1367877600,40
1367877900,49
1367878200,56
1367878500,35
1367878800,48
1367879100,45
1367879400,51
1367879700,38
1367880000,48
1367880300,42
1367880600,46
1367880900,39
1367881200,48
1367881500,30
1367881800,41
1367882100,47
1367882400,46
1367882700,32
1367883000,45
1367883300,49
1367883600,42
1367883900,42
1367884200,42
1367884500,36
1367884800,27
1367885100,37
1367885400,40
1367885700,33
1367886000,42
1367886300,39
1367886600,30
1367886900,28
1367887200,37
1367887500,51
1367887800,24
1367888100,32
1367888400,33
1367888700,36
1367889000,31
1367889300,33
1367889600,30
1367889900,31
1367890200,22
1367890500,28
1367890800,33
1367891100,31
1367891400,32
1367891700,36
1367892000,37
1367892300,28
1367892600,32
1367892900,22
1367893200,27
1367893500,40
1367893800,22
1367894100,32
1367894400,36
1367894700,43
1367895000,34
1367895300,31
1367895600,28
1367895900,30
1367896200,33
1367896500,36
1367896800,36
1367897100,28
1367897400,28
1367897700,30
1367898000,40
1367898300,30
1367898600,42
1367898900,27
1367899200,32
1367899500,43
1367899800,35
1367900100,35
1367900400,32
1367900700,26
1367901000,31
1367901300,37
1367901600,39
1367901900,37
1367902200,28
1367902500,33
1367902800,41
1367903100,30
1367903400,31
1367903700,29
1367904000,41
1367904300,26
1367904600,27
1367904900,30
1367905200,34
1367905500,40
1367905800,35
1367906100,44
1367906400,40
1367906700,62
1367907000,46
1367907300,43
1367907600,53
1367907900,36
1367908200,34
1367908500,45
1367908800,46
1367909100,37
1367909400,53
1367909700,33
1367910000,44
1367910300,39
1367910600,38
1367910900,44
1367911200,38
1367911500,34
1367911800,41
1367912100,40
1367912400,47
1367912700,47
1367913000,53
1367913300,42
1367913600,36
1367913900,47
1367914200,38
1367914500,51
1367914800,49
1367915100,42
1367915400,40
1367915700,48
1367916000,46
1367916300,41
1367916600,44
1367916900,29
1367917200,39
1367917500,34
1367917800,40
1367918100,36
1367918400,28
1367918700,41
1367919000,40
1367919300,30
1367919600,27
1367919900,23
1367920200,29
1367920500,22
1367920800,28
1367921100,29
1367921400,34
1367921700,22
1367922000,21
1367922300,29
1367922600,23
1367922900,29
1367923200,26
1367923500,20
1367923800,33
1367924100,25
1367924400,14
1367924700,19
1367925000,17
1367925300,9
1367925600,14
1367925900,18
1367926200,12
1367926500,15
1367926800,24
1367927100,14
1367927400,19
1367927700,15
1367928000,23
1367928300,12
1367928600,11
1367928900,11
1367929200,14
1367929500,11
1367929800,10
1367930100,19
1367930400,16
1367930700,22
1367931000,16
1367931300,18
1367931600,14
